Date,Location_ISO_Code,Location,New_Cases,New_Deaths,New_Recovered,New_Active_Cases,Total_Active_Cases,Total_Deaths,Total_Recovered,Total_Cases,Location_Level,Longitude,Latitude
2020-12-27,ID-AC,Aceh,13,0,0,13,5008,358,7109,12475,Province,96.91052174,4.225614628
2020-12-28,ID-AC,Aceh,16,0,16,0,5008,358,7125,12491,Province,96.91052174,4.225614628
2020-12-29,ID-AC,Aceh,9,0,4,5,5013,358,7129,12500,Province,96.91052174,4.225614628
2020-12-30,ID-AC,Aceh,6,0,2,4,5017,358,7131,12506,Province,96.91052174,4.225614628
2020-12-31,ID-AC,Aceh,4,0,9,0,5017,358,7140,12515,Province,96.91052174,4.225614628
2021-01-01,ID-AC,Aceh,7,0,10,0,5017,358,7150,12525,Province,96.91052174,4.225614628
2021-01-02,ID-AC,Aceh,8,0,7,1,5018,358,7157,12533,Province,96.91052174,4.225614628
2021-01-03,ID-AC,Aceh,2,0,0,2,5020,358,7157,12535,Province,96.91052174,4.225614628
2021-01-04,ID-AC,Aceh,5,0,10,0,5020,358,7167,12545,Province,96.91052174,4.225614628
2021-01-05,ID-AC,Aceh,8,2,17,0,5020,360,7184,12564,Province,96.91052174,4.225614628
2021-01-06,ID-AC,Aceh,29,0,14,15,5035,360,7198,12593,Province,96.91052174,4.225614628
2021-01-07,ID-AC,Aceh,31,3,84,0,5035,363,7282,12680,Province,96.91052174,4.225614628
2021-01-08,ID-AC,Aceh,42,0,5,37,5072,363,7287,12722,Province,96.91052174,4.225614628
2021-01-09,ID-AC,Aceh,16,1,7,8,5080,364,7294,12738,Province,96.91052174,4.225614628
2021-01-10,ID-AC,Aceh,15,0,14,1,5081,364,7308,12753,Province,96.91052174,4.225614628
2021-01-11,ID-AC,Aceh,10,0,1,9,5090,364,7309,12763,Province,96.91052174,4.225614628
2021-01-12,ID-AC,Aceh,48,4,0,44,5134,368,7309,12811,Province,96.91052174,4.225614628
2021-01-13,ID-AC,Aceh,24,2,5,17,5151,370,7314,12835,Province,96.91052174,4.225614628
2021-01-14,ID-AC,Aceh,11,2,13,0,5151,372,7327,12850,Province,96.91052174,4.225614628
2021-01-15,ID-AC,Aceh,16,1,36,0,5151,373,7363,12887,Province,96.91052174,4.225614628
2021-01-16,ID-AC,Aceh,17,1,1,15,5166,374,7364,12904,Province,96.91052174,4.225614628
2021-01-17,ID-AC,Aceh,18,0,0,18,5184,374,7364,12922,Province,96.91052174,4.225614628
2021-01-18,ID-AC,Aceh,2,3,26,0,5184,377,7390,12951,Province,96.91052174,4.225614628
2021-01-19,ID-AC,Aceh,16,0,143,0,5184,377,7533,13094,Province,96.91052174,4.225614628
2021-01-20,ID-AC,Aceh,18,1,28,0,5184,378,7561,13123,Province,96.91052174,4.225614628
2021-01-21,ID-AC,Aceh,11,0,36,0,5184,378,7597,13159,Province,96.91052174,4.225614628
2021-01-22,ID-AC,Aceh,15,0,6,9,5193,378,7603,13174,Province,96.91052174,4.225614628
2021-01-23,ID-AC,Aceh,11,0,2,9,5202,378,7605,13185,Province,96.91052174,4.225614628
2021-01-24,ID-AC,Aceh,18,0,2,16,5218,378,7607,13203,Province,96.91052174,4.225614628
2021-01-25,ID-AC,Aceh,0,0,5,0,5218,378,7612,13208,Province,96.91052174,4.225614628
2021-01-26,ID-AC,Aceh,5,0,4,1,5219,378,7616,13213,Province,96.91052174,4.225614628
2021-01-27,ID-AC,Aceh,14,0,9,5,5224,378,7625,13227,Province,96.91052174,4.225614628
2021-01-28,ID-AC,Aceh,18,0,0,18,5242,378,7625,13245,Province,96.91052174,4.225614628
2021-01-29,ID-AC,Aceh,21,0,8,13,5255,378,7633,13266,Province,96.91052174,4.225614628
2021-01-30,ID-AC,Aceh,22,0,7,15,5270,378,7640,13288,Province,96.91052174,4.225614628
2021-01-31,ID-AC,Aceh,4,0,3,1,5271,378,7643,13292,Province,96.91052174,4.225614628
2021-02-01,ID-AC,Aceh,2,0,5,0,5271,378,7648,13297,Province,96.91052174,4.225614628
2021-02-02,ID-AC,Aceh,22,1,11,10,5281,379,7659,13319,Province,96.91052174,4.225614628
2021-02-03,ID-AC,Aceh,14,0,20,0,5281,379,7679,13339,Province,96.91052174,4.225614628
2021-02-04,ID-AC,Aceh,10,0,4,6,5287,379,7683,13349,Province,96.91052174,4.225614628
2021-02-05,ID-AC,Aceh,9,0,0,9,5296,379,7683,13358,Province,96.91052174,4.225614628
2021-02-06,ID-AC,Aceh,13,0,8,5,5301,379,7691,13371,Province,96.91052174,4.225614628
2021-02-07,ID-AC,Aceh,14,0,2,12,5313,379,7693,13385,Province,96.91052174,4.225614628
2021-02-08,ID-AC,Aceh,11,1,31,0,5313,380,7724,13417,Province,96.91052174,4.225614628
2021-02-09,ID-AC,Aceh,47,0,1,46,5359,380,7725,13464,Province,96.91052174,4.225614628
2021-02-10,ID-AC,Aceh,3,0,21,0,5359,380,7746,13485,Province,96.91052174,4.225614628
2021-02-11,ID-AC,Aceh,17,0,5,12,5371,380,7751,13502,Province,96.91052174,4.225614628
2021-02-12,ID-AC,Aceh,8,0,0,8,5379,380,7751,13510,Province,96.91052174,4.225614628
2021-02-13,ID-AC,Aceh,1,2,3,0,5379,382,7754,13515,Province,96.91052174,4.225614628
2021-02-14,ID-AC,Aceh,4,0,0,4,5383,382,7754,13519,Province,96.91052174,4.225614628
2021-02-15,ID-AC,Aceh,0,0,0,0,5383,382,7754,13519,Province,96.91052174,4.225614628
2021-02-16,ID-AC,Aceh,0,0,0,0,5383,382,7754,13519,Province,96.91052174,4.225614628
2021-02-17,ID-AC,Aceh,0,0,0,0,5383,382,7754,13519,Province,96.91052174,4.225614628
2021-02-18,ID-AC,Aceh,32,0,5,27,5410,382,7759,13551,Province,96.91052174,4.225614628
2021-02-19,ID-AC,Aceh,13,0,9,4,5414,382,7768,13564,Province,96.91052174,4.225614628
2021-02-20,ID-AC,Aceh,8,0,18,0,5414,382,7786,13582,Province,96.91052174,4.225614628
2021-02-21,ID-AC,Aceh,1,0,0,1,5415,382,7786,13583,Province,96.91052174,4.225614628
2021-02-22,ID-AC,Aceh,1,0,5,0,5415,382,7791,13588,Province,96.91052174,4.225614628
2021-02-23,ID-AC,Aceh,29,0,7,22,5437,382,7798,13617,Province,96.91052174,4.225614628
2021-02-24,ID-AC,Aceh,26,0,8,18,5455,382,7806,13643,Province,96.91052174,4.225614628
2021-02-25,ID-AC,Aceh,10,1,0,9,5464,383,7806,13653,Province,96.91052174,4.225614628
2021-02-26,ID-AC,Aceh,8,0,21,0,5464,383,7827,13674,Province,96.91052174,4.225614628
2021-02-27,ID-AC,Aceh,3,1,8,0,5464,384,7835,13683,Province,96.91052174,4.225614628
2021-02-28,ID-AC,Aceh,7,0,0,7,5471,384,7835,13690,Province,96.91052174,4.225614628
2021-03-01,ID-AC,Aceh,2,0,16,0,5471,384,7851,13706,Province,96.91052174,4.225614628
2021-03-02,ID-AC,Aceh,14,0,4,10,5481,384,7855,13720,Province,96.91052174,4.225614628
2021-03-03,ID-AC,Aceh,13,3,6,4,5485,387,7861,13733,Province,96.91052174,4.225614628
2021-03-04,ID-AC,Aceh,10,0,2,8,5493,387,7863,13743,Province,96.91052174,4.225614628
2021-03-05,ID-AC,Aceh,9,0,4,5,5498,387,7867,13752,Province,96.91052174,4.225614628
2021-03-06,ID-AC,Aceh,16,0,18,0,5498,387,7885,13770,Province,96.91052174,4.225614628
2021-03-07,ID-AC,Aceh,4,0,0,4,5502,387,7885,13774,Province,96.91052174,4.225614628
2021-03-08,ID-AC,Aceh,7,0,4,3,5505,387,7889,13781,Province,96.91052174,4.225614628
2021-03-09,ID-AC,Aceh,26,0,26,0,5505,387,7915,13807,Province,96.91052174,4.225614628
2021-03-10,ID-AC,Aceh,0,0,4,0,5505,387,7919,13811,Province,96.91052174,4.225614628
2021-03-11,ID-AC,Aceh,19,0,0,19,5524,387,7919,13830,Province,96.91052174,4.225614628
2021-03-12,ID-AC,Aceh,6,1,7,0,5524,388,7926,13838,Province,96.91052174,4.225614628
2021-03-13,ID-AC,Aceh,14,0,0,14,5538,388,7926,13852,Province,96.91052174,4.225614628
2021-03-14,ID-AC,Aceh,5,0,28,0,5538,388,7954,13880,Province,96.91052174,4.225614628
2021-03-15,ID-AC,Aceh,0,0,6,0,5538,388,7960,13886,Province,96.91052174,4.225614628
2021-03-16,ID-AC,Aceh,10,0,21,0,5538,388,7981,13907,Province,96.91052174,4.225614628
2021-03-17,ID-AC,Aceh,6,0,3,3,5541,388,7984,13913,Province,96.91052174,4.225614628
2021-03-18,ID-AC,Aceh,10,0,3,7,5548,388,7987,13923,Province,96.91052174,4.225614628
2021-03-19,ID-AC,Aceh,16,0,0,16,5564,388,7987,13939,Province,96.91052174,4.225614628
2021-03-20,ID-AC,Aceh,15,0,23,0,5564,388,8010,13962,Province,96.91052174,4.225614628
2021-03-21,ID-AC,Aceh,0,0,0,0,5564,388,8010,13962,Province,96.91052174,4.225614628
2021-03-22,ID-AC,Aceh,20,0,3,17,5581,388,8013,13982,Province,96.91052174,4.225614628
2021-03-23,ID-AC,Aceh,15,1,7,7,5588,389,8020,13997,Province,96.91052174,4.225614628
2021-03-24,ID-AC,Aceh,13,1,0,12,5600,390,8020,14010,Province,96.91052174,4.225614628
2021-03-25,ID-AC,Aceh,6,3,2,1,5601,393,8022,14016,Province,96.91052174,4.225614628
2021-03-26,ID-AC,Aceh,15,0,16,0,5601,393,8038,14032,Province,96.91052174,4.225614628
2021-03-27,ID-AC,Aceh,21,2,6,13,5614,395,8044,14053,Province,96.91052174,4.225614628
2021-03-28,ID-AC,Aceh,12,0,19,0,5614,395,8063,14072,Province,96.91052174,4.225614628
2021-03-29,ID-AC,Aceh,8,1,6,1,5615,396,8069,14080,Province,96.91052174,4.225614628
2021-03-30,ID-AC,Aceh,9,0,0,9,5624,396,8069,14089,Province,96.91052174,4.225614628
2021-03-31,ID-AC,Aceh,30,0,2,28,5652,396,8071,14119,Province,96.91052174,4.225614628
2021-04-01,ID-AC,Aceh,11,0,1,10,5662,396,8072,14130,Province,96.91052174,4.225614628
2021-04-02,ID-AC,Aceh,9,0,6,3,5665,396,8078,14139,Province,96.91052174,4.225614628
2021-04-03,ID-AC,Aceh,6,0,6,0,5665,396,8084,14145,Province,96.91052174,4.225614628
2021-04-04,ID-AC,Aceh,4,0,2,2,5667,396,8086,14149,Province,96.91052174,4.225614628
2021-04-05,ID-AC,Aceh,11,1,0,10,5677,397,8086,14160,Province,96.91052174,4.225614628
2021-04-06,ID-AC,Aceh,13,1,31,0,5677,398,8117,14192,Province,96.91052174,4.225614628
2021-04-07,ID-AC,Aceh,39,0,21,18,5695,398,8138,14231,Province,96.91052174,4.225614628
2021-04-08,ID-AC,Aceh,42,1,7,34,5729,399,8145,14273,Province,96.91052174,4.225614628
2021-04-09,ID-AC,Aceh,28,1,6,21,5750,400,8151,14301,Province,96.91052174,4.225614628
2021-04-10,ID-AC,Aceh,20,3,5,12,5762,403,8156,14321,Province,96.91052174,4.225614628
2021-04-11,ID-AC,Aceh,7,0,0,7,5769,403,8156,14328,Province,96.91052174,4.225614628
2021-04-12,ID-AC,Aceh,24,2,17,5,5774,405,8173,14352,Province,96.91052174,4.225614628
2021-04-13,ID-AC,Aceh,28,0,35,0,5774,405,8208,14387,Province,96.91052174,4.225614628
2021-04-14,ID-AC,Aceh,26,0,21,5,5779,405,8229,14413,Province,96.91052174,4.225614628
2021-04-15,ID-AC,Aceh,40,1,101,0,5779,406,8330,14515,Province,96.91052174,4.225614628
2021-04-16,ID-AC,Aceh,22,0,121,0,5779,406,8451,14636,Province,96.91052174,4.225614628
2021-04-17,ID-AC,Aceh,35,1,113,0,5779,407,8564,14750,Province,96.91052174,4.225614628
2021-04-18,ID-AC,Aceh,43,1,100,0,5779,408,8664,14851,Province,96.91052174,4.225614628
2021-04-19,ID-AC,Aceh,13,1,101,0,5779,409,8765,14953,Province,96.91052174,4.225614628
2021-04-20,ID-AC,Aceh,52,6,113,0,5779,415,8878,15072,Province,96.91052174,4.225614628
2021-04-21,ID-AC,Aceh,64,2,113,0,5779,417,8991,15187,Province,96.91052174,4.225614628
2021-04-22,ID-AC,Aceh,87,2,105,0,5779,419,9096,15294,Province,96.91052174,4.225614628
2021-04-23,ID-AC,Aceh,91,2,9,80,5859,421,9105,15385,Province,96.91052174,4.225614628
2021-04-24,ID-AC,Aceh,46,5,107,0,5859,426,9212,15497,Province,96.91052174,4.225614628
2021-04-25,ID-AC,Aceh,24,2,109,0,5859,428,9321,15608,Province,96.91052174,4.225614628
2021-04-26,ID-AC,Aceh,67,3,33,31,5890,431,9354,15675,Province,96.91052174,4.225614628
2021-04-27,ID-AC,Aceh,70,0,10,60,5950,431,9364,15745,Province,96.91052174,4.225614628
2021-04-28,ID-AC,Aceh,71,4,107,0,5950,435,9471,15856,Province,96.91052174,4.225614628
2021-04-29,ID-AC,Aceh,82,3,56,23,5973,438,9527,15938,Province,96.91052174,4.225614628
2021-04-30,ID-AC,Aceh,78,1,83,0,5973,439,9610,16022,Province,96.91052174,4.225614628
2021-05-01,ID-AC,Aceh,124,2,118,4,5977,441,9728,16146,Province,96.91052174,4.225614628
2021-05-02,ID-AC,Aceh,68,7,52,9,5986,448,9780,16214,Province,96.91052174,4.225614628
2021-05-03,ID-AC,Aceh,56,1,14,41,6027,449,9794,16270,Province,96.91052174,4.225614628
2021-05-04,ID-AC,Aceh,98,5,9,84,6111,454,9803,16368,Province,96.91052174,4.225614628
2021-05-05,ID-AC,Aceh,91,6,18,67,6178,460,9821,16459,Province,96.91052174,4.225614628
2021-05-06,ID-AC,Aceh,107,1,38,68,6246,461,9859,16566,Province,96.91052174,4.225614628
2021-05-07,ID-AC,Aceh,113,4,114,0,6246,465,9973,16684,Province,96.91052174,4.225614628
2021-05-08,ID-AC,Aceh,100,4,5,91,6337,469,9978,16784,Province,96.91052174,4.225614628
2021-05-09,ID-AC,Aceh,28,6,91,0,6337,475,10069,16881,Province,96.91052174,4.225614628
2021-05-10,ID-AC,Aceh,68,5,87,0,6337,480,10156,16973,Province,96.91052174,4.225614628
2021-05-11,ID-AC,Aceh,100,2,32,66,6403,482,10188,17073,Province,96.91052174,4.225614628
2021-05-12,ID-AC,Aceh,128,3,32,93,6496,485,10220,17201,Province,96.91052174,4.225614628
2021-05-13,ID-AC,Aceh,26,1,22,3,6499,486,10242,17227,Province,96.91052174,4.225614628
2021-05-14,ID-AC,Aceh,5,3,18,0,6499,489,10260,17248,Province,96.91052174,4.225614628
2021-05-15,ID-AC,Aceh,57,2,12,43,6542,491,10272,17305,Province,96.91052174,4.225614628
2021-05-16,ID-AC,Aceh,35,2,72,0,6542,493,10344,17379,Province,96.91052174,4.225614628
2021-05-17,ID-AC,Aceh,91,5,22,64,6606,498,10366,17470,Province,96.91052174,4.225614628
2021-05-18,ID-AC,Aceh,128,4,74,50,6656,502,10440,17598,Province,96.91052174,4.225614628
2021-05-19,ID-AC,Aceh,147,9,62,76,6732,511,10502,17745,Province,96.91052174,4.225614628
2021-05-20,ID-AC,Aceh,199,3,2,194,6926,514,10504,17944,Province,96.91052174,4.225614628
2021-05-21,ID-AC,Aceh,176,9,102,65,6991,523,10606,18120,Province,96.91052174,4.225614628
2021-05-22,ID-AC,Aceh,135,5,9,121,7112,528,10615,18255,Province,96.91052174,4.225614628
2021-05-23,ID-AC,Aceh,104,6,92,6,7118,534,10707,18359,Province,96.91052174,4.225614628
2021-05-24,ID-AC,Aceh,167,8,255,0,7118,542,10962,18622,Province,96.91052174,4.225614628
2021-05-25,ID-AC,Aceh,185,9,149,27,7145,551,11111,18807,Province,96.91052174,4.225614628
2021-05-26,ID-AC,Aceh,267,4,37,226,7371,555,11148,19074,Province,96.91052174,4.225614628
2021-05-27,ID-AC,Aceh,230,7,128,95,7466,562,11276,19304,Province,96.91052174,4.225614628
2021-05-28,ID-AC,Aceh,260,8,145,107,7573,570,11421,19564,Province,96.91052174,4.225614628
2021-05-29,ID-AC,Aceh,293,7,125,161,7734,577,11546,19857,Province,96.91052174,4.225614628
2021-05-30,ID-AC,Aceh,270,3,116,151,7885,580,11662,20127,Province,96.91052174,4.225614628
2021-05-31,ID-AC,Aceh,116,15,132,0,7885,595,11794,20274,Province,96.91052174,4.225614628
2021-06-01,ID-AC,Aceh,122,1,117,4,7889,596,11911,20396,Province,96.91052174,4.225614628
2021-06-02,ID-AC,Aceh,101,2,1,98,7987,598,11912,20497,Province,96.91052174,4.225614628
2021-06-03,ID-AC,Aceh,214,7,47,160,8147,605,11959,20711,Province,96.91052174,4.225614628
2021-06-04,ID-AC,Aceh,209,9,39,161,8308,614,11998,20920,Province,96.91052174,4.225614628
2021-06-05,ID-AC,Aceh,206,3,121,82,8390,617,12119,21126,Province,96.91052174,4.225614628
2021-06-06,ID-AC,Aceh,196,2,139,55,8445,619,12258,21322,Province,96.91052174,4.225614628
2021-06-07,ID-AC,Aceh,130,8,189,0,8445,627,12447,21519,Province,96.91052174,4.225614628
2021-06-08,ID-AC,Aceh,157,5,68,84,8529,632,12515,21676,Province,96.91052174,4.225614628
2021-06-09,ID-AC,Aceh,226,15,114,97,8626,647,12629,21902,Province,96.91052174,4.225614628
2021-06-10,ID-AC,Aceh,247,8,35,204,8830,655,12664,22149,Province,96.91052174,4.225614628
2021-06-11,ID-AC,Aceh,284,7,87,190,9020,662,12751,22433,Province,96.91052174,4.225614628
2021-06-12,ID-AC,Aceh,108,14,188,0,9020,676,12939,22635,Province,96.91052174,4.225614628
2021-06-13,ID-AC,Aceh,159,6,39,114,9134,682,12978,22794,Province,96.91052174,4.225614628
2021-06-14,ID-AC,Aceh,166,6,46,114,9248,688,13024,22960,Province,96.91052174,4.225614628
2021-06-15,ID-AC,Aceh,155,8,281,0,9248,696,13305,23249,Province,96.91052174,4.225614628
2021-06-16,ID-AC,Aceh,133,9,51,73,9321,705,13356,23382,Province,96.91052174,4.225614628
2021-06-17,ID-AC,Aceh,140,4,88,48,9369,709,13444,23522,Province,96.91052174,4.225614628
2021-06-18,ID-AC,Aceh,150,2,67,81,9450,711,13511,23672,Province,96.91052174,4.225614628
2021-06-19,ID-AC,Aceh,116,7,79,30,9480,718,13590,23788,Province,96.91052174,4.225614628
2021-06-20,ID-AC,Aceh,93,3,20,70,9550,721,13610,23881,Province,96.91052174,4.225614628
2021-06-21,ID-AC,Aceh,47,12,197,0,9550,733,13807,24090,Province,96.91052174,4.225614628
2021-06-22,ID-AC,Aceh,63,10,79,0,9550,743,13886,24179,Province,96.91052174,4.225614628
2021-06-23,ID-AC,Aceh,156,6,223,0,9550,749,14109,24408,Province,96.91052174,4.225614628
2021-06-24,ID-AC,Aceh,73,6,111,0,9550,755,14220,24525,Province,96.91052174,4.225614628
2021-06-25,ID-AC,Aceh,103,6,57,40,9590,761,14277,24628,Province,96.91052174,4.225614628
2021-06-26,ID-AC,Aceh,81,6,90,0,9590,767,14367,24724,Province,96.91052174,4.225614628
2021-06-27,ID-AC,Aceh,59,4,40,15,9605,771,14407,24783,Province,96.91052174,4.225614628
2021-06-28,ID-AC,Aceh,104,14,30,60,9665,785,14437,24887,Province,96.91052174,4.225614628
2021-06-29,ID-AC,Aceh,133,10,87,36,9701,795,14524,25020,Province,96.91052174,4.225614628
2021-06-30,ID-AC,Aceh,98,11,117,0,9701,806,14641,25148,Province,96.91052174,4.225614628
2021-07-01,ID-AC,Aceh,92,3,53,36,9737,809,14694,25240,Province,96.91052174,4.225614628
2021-07-02,ID-AC,Aceh,94,8,259,0,9737,817,14953,25507,Province,96.91052174,4.225614628
2021-07-03,ID-AC,Aceh,72,6,209,0,9737,823,15162,25722,Province,96.91052174,4.225614628
2021-07-04,ID-AC,Aceh,72,1,67,4,9741,824,15229,25794,Province,96.91052174,4.225614628
2021-07-05,ID-AC,Aceh,34,7,21,6,9747,831,15250,25828,Province,96.91052174,4.225614628
2021-07-06,ID-AC,Aceh,174,2,72,100,9847,833,15322,26002,Province,96.91052174,4.225614628
2021-07-07,ID-AC,Aceh,114,7,31,76,9923,840,15353,26116,Province,96.91052174,4.225614628
2021-07-08,ID-AC,Aceh,162,7,53,102,10025,847,15406,26278,Province,96.91052174,4.225614628
2021-07-09,ID-AC,Aceh,80,13,108,0,10025,860,15514,26399,Province,96.91052174,4.225614628
2021-07-10,ID-AC,Aceh,133,2,16,115,10140,862,15530,26532,Province,96.91052174,4.225614628
2021-07-11,ID-AC,Aceh,67,3,43,21,10161,865,15573,26599,Province,96.91052174,4.225614628
2021-07-12,ID-AC,Aceh,36,6,181,0,10161,871,15754,26786,Province,96.91052174,4.225614628
2021-07-13,ID-AC,Aceh,162,7,139,16,10177,878,15893,26948,Province,96.91052174,4.225614628
2021-07-14,ID-AC,Aceh,116,8,20,88,10265,886,15913,27064,Province,96.91052174,4.225614628
2021-07-15,ID-AC,Aceh,100,9,82,9,10274,895,15995,27164,Province,96.91052174,4.225614628
2021-07-16,ID-AC,Aceh,64,5,50,9,10283,900,16045,27228,Province,96.91052174,4.225614628
2021-07-17,ID-AC,Aceh,69,13,39,17,10300,913,16084,27297,Province,96.91052174,4.225614628
2021-07-18,ID-AC,Aceh,63,8,85,0,10300,921,16169,27390,Province,96.91052174,4.225614628
2021-07-19,ID-AC,Aceh,11,3,49,0,10300,924,16218,27442,Province,96.91052174,4.225614628
2021-07-20,ID-AC,Aceh,52,0,11,41,10341,924,16229,27494,Province,96.91052174,4.225614628
2021-07-21,ID-AC,Aceh,51,4,36,11,10352,928,16265,27545,Province,96.91052174,4.225614628
2021-07-22,ID-AC,Aceh,103,1,57,45,10397,929,16322,27648,Province,96.91052174,4.225614628
2021-07-23,ID-AC,Aceh,145,3,33,109,10506,932,16355,27793,Province,96.91052174,4.225614628
2021-07-24,ID-AC,Aceh,212,3,41,168,10674,935,16396,28005,Province,96.91052174,4.225614628
2021-07-25,ID-AC,Aceh,200,5,47,148,10822,940,16443,28205,Province,96.91052174,4.225614628
2021-07-26,ID-AC,Aceh,160,5,56,99,10921,945,16499,28365,Province,96.91052174,4.225614628
2021-07-27,ID-AC,Aceh,226,8,70,148,11069,953,16569,28591,Province,96.91052174,4.225614628
2021-07-28,ID-AC,Aceh,237,5,40,192,11261,958,16609,28828,Province,96.91052174,4.225614628
2021-07-29,ID-AC,Aceh,231,10,40,181,11442,968,16649,29059,Province,96.91052174,4.225614628
2021-07-30,ID-AC,Aceh,240,10,66,164,11606,978,16715,29299,Province,96.91052174,4.225614628
2021-07-31,ID-AC,Aceh,228,8,161,59,11665,986,16876,29527,Province,96.91052174,4.225614628
2021-08-01,ID-AC,Aceh,204,6,67,131,11796,992,16943,29731,Province,96.91052174,4.225614628
2021-08-02,ID-AC,Aceh,62,2,188,0,11796,994,17131,29921,Province,96.91052174,4.225614628
2021-08-03,ID-AC,Aceh,259,14,168,77,11873,1008,17299,30180,Province,96.91052174,4.225614628
2021-08-04,ID-AC,Aceh,351,10,99,242,12115,1018,17398,30531,Province,96.91052174,4.225614628
2021-08-05,ID-AC,Aceh,285,18,133,134,12249,1036,17531,30816,Province,96.91052174,4.225614628
2021-08-06,ID-AC,Aceh,383,4,192,187,12436,1040,17723,31199,Province,96.91052174,4.225614628
2021-08-07,ID-AC,Aceh,343,13,184,146,12582,1053,17907,31542,Province,96.91052174,4.225614628
2021-08-08,ID-AC,Aceh,285,11,327,0,12582,1064,18234,31880,Province,96.91052174,4.225614628
2021-08-09,ID-AC,Aceh,152,20,137,0,12582,1084,18371,32037,Province,96.91052174,4.225614628
2021-08-10,ID-AC,Aceh,379,7,95,277,12859,1091,18466,32416,Province,96.91052174,4.225614628
2021-08-11,ID-AC,Aceh,385,6,151,228,13087,1097,18617,32801,Province,96.91052174,4.225614628
2021-08-12,ID-AC,Aceh,181,30,375,0,13087,1127,18992,33206,Province,96.91052174,4.225614628
2021-08-13,ID-AC,Aceh,411,9,383,19,13106,1136,19375,33617,Province,96.91052174,4.225614628
2021-08-14,ID-AC,Aceh,397,16,561,0,13106,1152,19936,34194,Province,96.91052174,4.225614628
2021-08-15,ID-AC,Aceh,310,10,1035,0,13106,1162,20971,35239,Province,96.91052174,4.225614628
2021-08-16,ID-AC,Aceh,341,27,136,178,13284,1189,21107,35580,Province,96.91052174,4.225614628
2021-08-17,ID-AC,Aceh,390,12,220,158,13442,1201,21327,35970,Province,96.91052174,4.225614628
2021-08-18,ID-AC,Aceh,383,10,176,197,13639,1211,21503,36353,Province,96.91052174,4.225614628
2021-08-19,ID-AC,Aceh,355,12,238,105,13744,1223,21741,36708,Province,96.91052174,4.225614628
2021-08-20,ID-AC,Aceh,459,22,244,193,13937,1245,21985,37167,Province,96.91052174,4.225614628
2021-08-21,ID-AC,Aceh,382,29,256,97,14034,1274,22241,37549,Province,96.91052174,4.225614628
2021-08-22,ID-AC,Aceh,334,24,178,132,14166,1298,22419,37883,Province,96.91052174,4.225614628
2021-08-23,ID-AC,Aceh,229,22,287,0,14166,1320,22706,38192,Province,96.91052174,4.225614628
2021-08-24,ID-AC,Aceh,354,13,337,4,14170,1333,23043,38546,Province,96.91052174,4.225614628
2021-08-25,ID-AC,Aceh,368,19,253,96,14266,1352,23296,38914,Province,96.91052174,4.225614628
2021-08-26,ID-AC,Aceh,361,17,181,163,14429,1369,23477,39275,Province,96.91052174,4.225614628
2021-08-27,ID-AC,Aceh,388,16,112,260,14689,1385,23589,39663,Province,96.91052174,4.225614628
2021-08-28,ID-AC,Aceh,307,23,388,0,14689,1408,23977,40074,Province,96.91052174,4.225614628
2021-08-29,ID-AC,Aceh,335,19,194,122,14811,1427,24171,40409,Province,96.91052174,4.225614628
2021-08-30,ID-AC,Aceh,190,19,223,0,14811,1446,24394,40651,Province,96.91052174,4.225614628
2021-08-31,ID-AC,Aceh,327,26,387,0,14811,1472,24781,41064,Province,96.91052174,4.225614628
2021-09-01,ID-AC,Aceh,310,17,301,0,14811,1489,25082,41382,Province,96.91052174,4.225614628
2021-09-02,ID-AC,Aceh,323,13,202,108,14919,1502,25284,41705,Province,96.91052174,4.225614628
2021-09-03,ID-AC,Aceh,339,24,239,76,14995,1526,25523,42044,Province,96.91052174,4.225614628
2021-09-04,ID-AC,Aceh,232,14,305,0,14995,1540,25828,42363,Province,96.91052174,4.225614628
2021-09-05,ID-AC,Aceh,262,15,312,0,14995,1555,26140,42690,Province,96.91052174,4.225614628
2021-09-06,ID-AC,Aceh,164,10,302,0,14995,1565,26442,43002,Province,96.91052174,4.225614628
2021-09-07,ID-AC,Aceh,279,30,420,0,14995,1595,26862,43452,Province,96.91052174,4.225614628
2021-09-08,ID-AC,Aceh,252,30,324,0,14995,1625,27186,43806,Province,96.91052174,4.225614628
2021-09-09,ID-AC,Aceh,230,11,190,29,15024,1636,27376,44036,Province,96.91052174,4.225614628
2021-09-10,ID-AC,Aceh,250,21,217,12,15036,1657,27593,44286,Province,96.91052174,4.225614628
2021-09-11,ID-AC,Aceh,207,25,457,0,15036,1682,28050,44768,Province,96.91052174,4.225614628
2021-09-12,ID-AC,Aceh,125,11,276,0,15036,1693,28326,45055,Province,96.91052174,4.225614628
2021-09-13,ID-AC,Aceh,133,9,455,0,15036,1702,28781,45519,Province,96.91052174,4.225614628
2021-09-14,ID-AC,Aceh,143,11,216,0,15036,1713,28997,45746,Province,96.91052174,4.225614628
2021-09-15,ID-AC,Aceh,135,18,163,0,15036,1731,29160,45927,Province,96.91052174,4.225614628
2021-09-16,ID-AC,Aceh,139,19,241,0,15036,1750,29401,46187,Province,96.91052174,4.225614628
2021-09-17,ID-AC,Aceh,161,14,212,0,15036,1764,29613,46413,Province,96.91052174,4.225614628
